shipment_id,supplier_id,supplier_name,region,primary_plant,tier,part_category,risk_profile,ship_date,ship_month,ship_quarter,po_value_usd,qty_ordered,has_violation,violation_type,penalty_usd,is_false_positive,fp_suppression_reason,chargeback_issued,dispute_raised,dispute_status,final_penalty_usd
SHP-593322,SUPP_006,Supplier_006,NA-West,Giga Fremont,Tier 1,Electronics,Medium,2025-03-25,2025-03,Q1 2025,116105,1817,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-788770,SUPP_040,Supplier_040,NA-Central,Giga Texas,Tier 1,Thermal Management,High,2024-04-08,2024-04,Q2 2024,232810,3759,True,PKG_DEVIATION,357.33,False,,True,False,N/A,357.33
SHP-840658,SUPP_076,Supplier_076,NA-West,Giga Fremont,Tier 1,Powertrain,Medium,2024-04-25,2024-04,Q2 2024,378468,2456,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-777735,SUPP_032,Supplier_032,APAC-China,Giga Shanghai,Tier 2,Electronics,Low,2024-04-02,2024-04,Q2 2024,168238,1136,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-164310,SUPP_010,Supplier_010,NA-East,Giga New York,Tier 1,Battery Systems,High,2024-03-28,2024-03,Q1 2024,393338,2264,True,QTY_MISMATCH,27745.24,False,,True,True,Upheld,27745.24
SHP-346088,SUPP_035,Supplier_035,NA-Central,Giga Texas,Tier 2,Interior,Low,2024-07-29,2024-07,Q3 2024,361217,2062,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-198717,SUPP_093,Supplier_093,NA-Central,Giga Texas,Tier 1,Exterior Panels,Medium,2024-08-10,2024-08,Q3 2024,171929,2577,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-276366,SUPP_036,Supplier_036,APAC-China,Giga Shanghai,Tier 1,Electronics,Medium,2024-10-05,2024-10,Q4 2024,60364,2589,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-383903,SUPP_009,Supplier_009,NA-Central,Giga Texas,Tier 1,Electronics,Medium,2024-05-31,2024-05,Q2 2024,406867,4578,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-393088,SUPP_088,Supplier_088,NA-West,Giga Fremont,Tier 3,Powertrain,Low,2024-03-20,2024-03,Q1 2024,358959,302,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-468089,SUPP_101,Supplier_101,NA-Central,Giga Texas,Tier 3,Chassis & Frame,Medium,2024-05-05,2024-05,Q2 2024,431892,3063,True,OTIF_MISS,14328.69,False,,True,False,N/A,14328.69
SHP-639758,SUPP_085,Supplier_085,NA-West,Giga Fremont,Tier 2,Chassis & Frame,Low,2024-12-25,2024-12,Q4 2024,55637,1016,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-536761,SUPP_047,Supplier_047,NA-Central,Giga Texas,Tier 2,Electronics,High,2024-08-06,2024-08,Q3 2024,352651,583,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-423935,SUPP_105,Supplier_105,APAC-China,Giga Shanghai,Tier 1,Battery Systems,Medium,2024-05-20,2024-05,Q2 2024,12228,4768,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-750160,SUPP_016,Supplier_016,NA-East,Giga New York,Tier 3,Fasteners,High,2024-09-10,2024-09,Q3 2024,192315,1626,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-435459,SUPP_021,Supplier_021,EMEA-Europe,Giga Berlin,Tier 1,Exterior Panels,Low,2024-12-27,2024-12,Q4 2024,42054,1627,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-440564,SUPP_070,Supplier_070,NA-West,Giga Fremont,Tier 3,Interior,Low,2024-06-08,2024-06,Q2 2024,443587,1149,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-964710,SUPP_062,Supplier_062,NA-West,Giga Fremont,Tier 1,Thermal Management,Low,2024-02-17,2024-02,Q1 2024,366810,507,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-961729,SUPP_039,Supplier_039,NA-East,Giga New York,Tier 3,Thermal Management,Low,2024-04-01,2024-04,Q2 2024,210135,673,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-433768,SUPP_037,Supplier_037,EMEA-Europe,Giga Berlin,Tier 3,Fasteners,Low,2025-02-03,2025-02,Q1 2025,45014,272,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-705979,SUPP_073,Supplier_073,EMEA-Europe,Giga Berlin,Tier 1,Exterior Panels,Low,2024-07-15,2024-07,Q3 2024,175523,2238,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-282976,SUPP_118,Supplier_118,NA-East,Giga New York,Tier 3,Fasteners,High,2024-10-30,2024-10,Q4 2024,99975,338,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-553805,SUPP_008,Supplier_008,NA-West,Giga Fremont,Tier 2,Interior,Medium,2024-05-03,2024-05,Q2 2024,259807,3181,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-913031,SUPP_101,Supplier_101,NA-Central,Giga Texas,Tier 3,Chassis & Frame,Medium,2024-10-25,2024-10,Q4 2024,356108,3518,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-663357,SUPP_104,Supplier_104,NA-Central,Giga Texas,Tier 1,Chassis & Frame,Medium,2024-03-26,2024-03,Q1 2024,306764,2892,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-975313,SUPP_051,Supplier_051,NA-West,Giga Fremont,Tier 2,Exterior Panels,Medium,2024-07-15,2024-07,Q3 2024,56900,4708,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-301195,SUPP_116,Supplier_116,NA-East,Giga New York,Tier 1,Chassis & Frame,High,2024-02-03,2024-02,Q1 2024,335738,4488,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-931572,SUPP_035,Supplier_035,NA-Central,Giga Texas,Tier 2,Interior,Low,2024-11-07,2024-11,Q4 2024,362841,183,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-785459,SUPP_098,Supplier_098,EMEA-Europe,Giga Berlin,Tier 2,Interior,Low,2024-04-28,2024-04,Q2 2024,418749,2553,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-637277,SUPP_075,Supplier_075,NA-West,Giga Fremont,Tier 2,Thermal Management,Low,2024-11-19,2024-11,Q4 2024,86012,2458,True,PO_VIOLATION,1781.36,False,,True,True,Upheld,1781.36
SHP-311363,SUPP_063,Supplier_063,EMEA-Europe,Giga Berlin,Tier 2,Fasteners,Medium,2025-01-16,2025-01,Q1 2025,106472,2263,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-341248,SUPP_072,Supplier_072,APAC-China,Giga Shanghai,Tier 1,Chassis & Frame,Low,2025-02-16,2025-02,Q1 2025,165238,4288,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-207507,SUPP_026,Supplier_026,NA-West,Giga Fremont,Tier 2,Electronics,Low,2024-05-01,2024-05,Q2 2024,142927,1759,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-742036,SUPP_073,Supplier_073,EMEA-Europe,Giga Berlin,Tier 1,Exterior Panels,Low,2025-01-12,2025-01,Q1 2025,284200,3173,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-913743,SUPP_078,Supplier_078,NA-East,Giga New York,Tier 1,Powertrain,High,2024-05-10,2024-05,Q2 2024,391597,355,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-361189,SUPP_110,Supplier_110,NA-East,Giga New York,Tier 3,Exterior Panels,Medium,2025-02-17,2025-02,Q1 2025,197777,2409,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-750350,SUPP_112,Supplier_112,NA-Central,Giga Texas,Tier 2,Electronics,Medium,2025-01-07,2025-01,Q1 2025,302660,1496,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-571614,SUPP_068,Supplier_068,NA-West,Giga Fremont,Tier 1,Interior,Low,2024-03-09,2024-03,Q1 2024,298709,2751,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-122763,SUPP_116,Supplier_116,NA-East,Giga New York,Tier 1,Chassis & Frame,High,2024-05-17,2024-05,Q2 2024,115060,2835,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-993978,SUPP_023,Supplier_023,NA-West,Giga Fremont,Tier 1,Battery Systems,High,2024-10-22,2024-10,Q4 2024,190135,1386,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-491347,SUPP_037,Supplier_037,EMEA-Europe,Giga Berlin,Tier 3,Fasteners,Low,2024-10-13,2024-10,Q4 2024,340189,4334,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-108657,SUPP_079,Supplier_079,APAC-China,Giga Shanghai,Tier 2,Battery Systems,Medium,2024-11-07,2024-11,Q4 2024,150595,3978,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-734440,SUPP_103,Supplier_103,NA-Central,Giga Texas,Tier 3,Exterior Panels,Medium,2024-05-07,2024-05,Q2 2024,306486,3547,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-438392,SUPP_041,Supplier_041,APAC-China,Giga Shanghai,Tier 1,Powertrain,Medium,2025-03-23,2025-03,Q1 2025,229223,2371,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-146977,SUPP_112,Supplier_112,NA-Central,Giga Texas,Tier 2,Electronics,Medium,2024-11-03,2024-11,Q4 2024,58397,3902,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-648440,SUPP_087,Supplier_087,NA-Central,Giga Texas,Tier 2,Fasteners,Low,2024-05-12,2024-05,Q2 2024,248075,1070,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-936941,SUPP_023,Supplier_023,NA-West,Giga Fremont,Tier 1,Battery Systems,High,2024-04-13,2024-04,Q2 2024,10375,358,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-388118,SUPP_100,Supplier_100,APAC-China,Giga Shanghai,Tier 1,Powertrain,Medium,2024-10-28,2024-10,Q4 2024,186374,2294,True,SHORTSHIP,12087.97,False,,True,True,Upheld,12087.97
SHP-641426,SUPP_067,Supplier_067,NA-Central,Giga Texas,Tier 2,Exterior Panels,High,2024-05-25,2024-05,Q2 2024,395748,3342,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-740984,SUPP_043,Supplier_043,NA-Central,Giga Texas,Tier 1,Chassis & Frame,Low,2024-08-10,2024-08,Q3 2024,233286,3736,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-994804,SUPP_034,Supplier_034,NA-East,Giga New York,Tier 1,Interior,High,2024-10-23,2024-10,Q4 2024,143378,3793,True,ASN_MISSING,1132.12,False,,True,False,N/A,1132.12
SHP-996653,SUPP_088,Supplier_088,NA-West,Giga Fremont,Tier 3,Powertrain,Low,2025-03-13,2025-03,Q1 2025,344843,232,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-186020,SUPP_083,Supplier_083,NA-Central,Giga Texas,Tier 1,Powertrain,High,2024-08-09,2024-08,Q3 2024,314311,471,True,OTIF_MISS,0.0,True,Weather_Force_Majeure,False,False,N/A,0.0
SHP-373374,SUPP_057,Supplier_057,EMEA-Europe,Giga Berlin,Tier 3,Exterior Panels,Medium,2024-02-11,2024-02,Q1 2024,21797,1810,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-511239,SUPP_043,Supplier_043,NA-Central,Giga Texas,Tier 1,Chassis & Frame,Low,2025-02-11,2025-02,Q1 2025,383298,3720,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-863253,SUPP_045,Supplier_045,APAC-China,Giga Shanghai,Tier 1,Interior,Low,2024-09-02,2024-09,Q3 2024,442775,2986,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-819559,SUPP_055,Supplier_055,NA-West,Giga Fremont,Tier 1,Interior,Medium,2024-06-15,2024-06,Q2 2024,8027,2824,True,PO_VIOLATION,2376.1,False,,True,False,N/A,2376.1
SHP-373426,SUPP_032,Supplier_032,APAC-China,Giga Shanghai,Tier 2,Electronics,Low,2024-02-19,2024-02,Q1 2024,209515,4075,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-828020,SUPP_070,Supplier_070,NA-West,Giga Fremont,Tier 3,Interior,Low,2024-10-15,2024-10,Q4 2024,387167,1530,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-443582,SUPP_113,Supplier_113,NA-East,Giga New York,Tier 2,Exterior Panels,High,2024-04-16,2024-04,Q2 2024,200905,3613,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-117447,SUPP_009,Supplier_009,NA-Central,Giga Texas,Tier 1,Electronics,Medium,2024-01-10,2024-01,Q1 2024,153877,2705,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-841772,SUPP_097,Supplier_097,EMEA-Europe,Giga Berlin,Tier 2,Interior,Low,2024-11-26,2024-11,Q4 2024,183701,3400,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-425967,SUPP_118,Supplier_118,NA-East,Giga New York,Tier 3,Fasteners,High,2024-10-22,2024-10,Q4 2024,422705,1928,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-934042,SUPP_109,Supplier_109,EMEA-Europe,Giga Berlin,Tier 1,Interior,Medium,2024-01-24,2024-01,Q1 2024,79153,2215,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-837157,SUPP_084,Supplier_084,NA-West,Giga Fremont,Tier 1,Fasteners,Low,2024-10-14,2024-10,Q4 2024,235873,640,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-940472,SUPP_103,Supplier_103,NA-Central,Giga Texas,Tier 3,Exterior Panels,Medium,2024-10-01,2024-10,Q4 2024,316190,1424,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-985506,SUPP_058,Supplier_058,APAC-China,Giga Shanghai,Tier 3,Battery Systems,Low,2024-08-16,2024-08,Q3 2024,73206,2513,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-815641,SUPP_004,Supplier_004,NA-West,Giga Fremont,Tier 2,Thermal Management,Low,2024-03-07,2024-03,Q1 2024,181244,506,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-840006,SUPP_027,Supplier_027,EMEA-Europe,Giga Berlin,Tier 2,Powertrain,Low,2025-03-15,2025-03,Q1 2025,134205,4464,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-971284,SUPP_058,Supplier_058,APAC-China,Giga Shanghai,Tier 3,Battery Systems,Low,2024-09-08,2024-09,Q3 2024,232307,1462,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-897537,SUPP_026,Supplier_026,NA-West,Giga Fremont,Tier 2,Electronics,Low,2024-06-03,2024-06,Q2 2024,277569,634,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-700802,SUPP_109,Supplier_109,EMEA-Europe,Giga Berlin,Tier 1,Interior,Medium,2025-01-22,2025-01,Q1 2025,138740,4287,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-154285,SUPP_113,Supplier_113,NA-East,Giga New York,Tier 2,Exterior Panels,High,2024-05-05,2024-05,Q2 2024,405798,3385,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-467834,SUPP_031,Supplier_031,NA-West,Giga Fremont,Tier 1,Electronics,Low,2024-12-09,2024-12,Q4 2024,210040,1654,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-248166,SUPP_041,Supplier_041,APAC-China,Giga Shanghai,Tier 1,Powertrain,Medium,2024-04-23,2024-04,Q2 2024,17932,742,True,ASN_MISSING,0.0,True,Supplier_Portal_Outage,False,False,N/A,0.0
SHP-449661,SUPP_040,Supplier_040,NA-Central,Giga Texas,Tier 1,Thermal Management,High,2024-08-12,2024-08,Q3 2024,295976,4785,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-628183,SUPP_024,Supplier_024,EMEA-Europe,Giga Berlin,Tier 1,Battery Systems,Low,2024-02-13,2024-02,Q1 2024,430844,1757,True,OTIF_MISS,16923.99,False,,True,False,N/A,16923.99
SHP-842510,SUPP_010,Supplier_010,NA-East,Giga New York,Tier 1,Battery Systems,High,2025-03-16,2025-03,Q1 2025,201395,1257,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-895855,SUPP_021,Supplier_021,EMEA-Europe,Giga Berlin,Tier 1,Exterior Panels,Low,2024-09-07,2024-09,Q3 2024,248997,2919,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-535110,SUPP_111,Supplier_111,EMEA-Europe,Giga Berlin,Tier 1,Powertrain,Medium,2024-08-31,2024-08,Q3 2024,33570,1821,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-326106,SUPP_045,Supplier_045,APAC-China,Giga Shanghai,Tier 1,Interior,Low,2024-03-16,2024-03,Q1 2024,35056,1641,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-724042,SUPP_088,Supplier_088,NA-West,Giga Fremont,Tier 3,Powertrain,Low,2024-05-09,2024-05,Q2 2024,167406,2354,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-495858,SUPP_045,Supplier_045,APAC-China,Giga Shanghai,Tier 1,Interior,Low,2024-05-12,2024-05,Q2 2024,219270,4217,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-663312,SUPP_110,Supplier_110,NA-East,Giga New York,Tier 3,Exterior Panels,Medium,2025-01-17,2025-01,Q1 2025,395317,2053,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-488794,SUPP_081,Supplier_081,APAC-China,Giga Shanghai,Tier 1,Interior,Medium,2024-02-06,2024-02,Q1 2024,361509,1283,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-848750,SUPP_035,Supplier_035,NA-Central,Giga Texas,Tier 2,Interior,Low,2024-08-13,2024-08,Q3 2024,364320,3504,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-330519,SUPP_031,Supplier_031,NA-West,Giga Fremont,Tier 1,Electronics,Low,2025-03-07,2025-03,Q1 2025,397433,441,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-474685,SUPP_062,Supplier_062,NA-West,Giga Fremont,Tier 1,Thermal Management,Low,2025-03-05,2025-03,Q1 2025,73028,3707,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-506977,SUPP_078,Supplier_078,NA-East,Giga New York,Tier 1,Powertrain,High,2024-08-24,2024-08,Q3 2024,249985,3556,True,PO_VIOLATION,2258.42,False,,True,False,N/A,2258.42
SHP-830459,SUPP_006,Supplier_006,NA-West,Giga Fremont,Tier 1,Electronics,Medium,2024-05-05,2024-05,Q2 2024,213737,3691,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-734864,SUPP_006,Supplier_006,NA-West,Giga Fremont,Tier 1,Electronics,Medium,2024-01-22,2024-01,Q1 2024,275093,4590,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-619879,SUPP_103,Supplier_103,NA-Central,Giga Texas,Tier 3,Exterior Panels,Medium,2024-09-07,2024-09,Q3 2024,434622,4112,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-781640,SUPP_093,Supplier_093,NA-Central,Giga Texas,Tier 1,Exterior Panels,Medium,2025-01-30,2025-01,Q1 2025,204258,2283,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-245057,SUPP_060,Supplier_060,APAC-China,Giga Shanghai,Tier 3,Powertrain,Low,2024-05-02,2024-05,Q2 2024,157558,4165,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-582025,SUPP_092,Supplier_092,NA-East,Giga New York,Tier 1,Thermal Management,Medium,2024-10-27,2024-10,Q4 2024,193672,1608,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-922092,SUPP_055,Supplier_055,NA-West,Giga Fremont,Tier 1,Interior,Medium,2025-02-07,2025-02,Q1 2025,141038,275,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-684657,SUPP_103,Supplier_103,NA-Central,Giga Texas,Tier 3,Exterior Panels,Medium,2024-05-02,2024-05,Q2 2024,257665,3239,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-257598,SUPP_087,Supplier_087,NA-Central,Giga Texas,Tier 2,Fasteners,Low,2024-08-31,2024-08,Q3 2024,155530,254,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-184428,SUPP_073,Supplier_073,EMEA-Europe,Giga Berlin,Tier 1,Exterior Panels,Low,2024-01-12,2024-01,Q1 2024,259667,3500,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-412525,SUPP_037,Supplier_037,EMEA-Europe,Giga Berlin,Tier 3,Fasteners,Low,2024-06-06,2024-06,Q2 2024,320880,3696,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-903765,SUPP_048,Supplier_048,EMEA-Europe,Giga Berlin,Tier 1,Electronics,Low,2024-02-15,2024-02,Q1 2024,47862,2647,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-774601,SUPP_020,Supplier_020,NA-East,Giga New York,Tier 1,Battery Systems,High,2024-04-16,2024-04,Q2 2024,349699,1753,True,ASN_LATE,662.7,False,,True,True,Reversed,0.0
SHP-874346,SUPP_083,Supplier_083,NA-Central,Giga Texas,Tier 1,Powertrain,High,2025-01-02,2025-01,Q1 2025,32385,4727,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-474413,SUPP_040,Supplier_040,NA-Central,Giga Texas,Tier 1,Thermal Management,High,2024-01-18,2024-01,Q1 2024,425495,3400,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-404616,SUPP_086,Supplier_086,APAC-China,Giga Shanghai,Tier 1,Thermal Management,Low,2025-01-06,2025-01,Q1 2025,273415,1278,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-939374,SUPP_049,Supplier_049,NA-West,Giga Fremont,Tier 2,Electronics,Low,2025-01-04,2025-01,Q1 2025,146093,2863,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-458567,SUPP_118,Supplier_118,NA-East,Giga New York,Tier 3,Fasteners,High,2024-06-19,2024-06,Q2 2024,351248,3512,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-550717,SUPP_007,Supplier_007,NA-West,Giga Fremont,Tier 1,Exterior Panels,Low,2024-04-02,2024-04,Q2 2024,113006,1116,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-138607,SUPP_047,Supplier_047,NA-Central,Giga Texas,Tier 2,Electronics,High,2024-01-17,2024-01,Q1 2024,338981,160,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-698338,SUPP_009,Supplier_009,NA-Central,Giga Texas,Tier 1,Electronics,Medium,2024-05-13,2024-05,Q2 2024,252535,286,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-713327,SUPP_048,Supplier_048,EMEA-Europe,Giga Berlin,Tier 1,Electronics,Low,2025-01-12,2025-01,Q1 2025,49251,624,True,QTY_MISMATCH,3484.34,False,,True,True,Upheld,3484.34
SHP-181575,SUPP_055,Supplier_055,NA-West,Giga Fremont,Tier 1,Interior,Medium,2025-01-20,2025-01,Q1 2025,357005,3012,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-720305,SUPP_053,Supplier_053,APAC-China,Giga Shanghai,Tier 3,Electronics,Low,2024-02-10,2024-02,Q1 2024,322576,4947,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-190978,SUPP_088,Supplier_088,NA-West,Giga Fremont,Tier 3,Powertrain,Low,2025-01-11,2025-01,Q1 2025,217244,2625,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-885253,SUPP_032,Supplier_032,APAC-China,Giga Shanghai,Tier 2,Electronics,Low,2024-10-07,2024-10,Q4 2024,61373,2657,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-180216,SUPP_091,Supplier_091,EMEA-Europe,Giga Berlin,Tier 1,Powertrain,High,2024-08-17,2024-08,Q3 2024,420905,2316,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-545697,SUPP_068,Supplier_068,NA-West,Giga Fremont,Tier 1,Interior,Low,2024-06-08,2024-06,Q2 2024,390817,2560,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-801423,SUPP_041,Supplier_041,APAC-China,Giga Shanghai,Tier 1,Powertrain,Medium,2024-02-17,2024-02,Q1 2024,275767,3395,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-531603,SUPP_051,Supplier_051,NA-West,Giga Fremont,Tier 2,Exterior Panels,Medium,2024-01-01,2024-01,Q1 2024,155148,3831,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-254414,SUPP_091,Supplier_091,EMEA-Europe,Giga Berlin,Tier 1,Powertrain,High,2024-07-23,2024-07,Q3 2024,359909,3190,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-846601,SUPP_047,Supplier_047,NA-Central,Giga Texas,Tier 2,Electronics,High,2024-12-28,2024-12,Q4 2024,329970,179,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-729563,SUPP_084,Supplier_084,NA-West,Giga Fremont,Tier 1,Fasteners,Low,2024-03-09,2024-03,Q1 2024,201388,3360,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-748884,SUPP_066,Supplier_066,NA-East,Giga New York,Tier 3,Electronics,Medium,2024-10-27,2024-10,Q4 2024,204569,187,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-825253,SUPP_077,Supplier_077,EMEA-Europe,Giga Berlin,Tier 2,Exterior Panels,Medium,2024-02-04,2024-02,Q1 2024,152822,1394,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-294967,SUPP_095,Supplier_095,NA-West,Giga Fremont,Tier 1,Chassis & Frame,Low,2024-04-28,2024-04,Q2 2024,9892,1528,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-430873,SUPP_088,Supplier_088,NA-West,Giga Fremont,Tier 3,Powertrain,Low,2024-09-11,2024-09,Q3 2024,229675,2391,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-753411,SUPP_116,Supplier_116,NA-East,Giga New York,Tier 1,Chassis & Frame,High,2024-05-22,2024-05,Q2 2024,447445,3991,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-170344,SUPP_078,Supplier_078,NA-East,Giga New York,Tier 1,Powertrain,High,2024-09-30,2024-09,Q3 2024,229423,1481,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-494365,SUPP_055,Supplier_055,NA-West,Giga Fremont,Tier 1,Interior,Medium,2024-05-09,2024-05,Q2 2024,36728,2954,True,ASN_MISSING,1251.09,False,,True,False,N/A,1251.09
SHP-355470,SUPP_080,Supplier_080,NA-West,Giga Fremont,Tier 1,Thermal Management,Medium,2024-01-17,2024-01,Q1 2024,169652,4019,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-365636,SUPP_048,Supplier_048,EMEA-Europe,Giga Berlin,Tier 1,Electronics,Low,2024-04-19,2024-04,Q2 2024,297282,4889,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-373835,SUPP_045,Supplier_045,APAC-China,Giga Shanghai,Tier 1,Interior,Low,2024-08-20,2024-08,Q3 2024,392424,4148,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-102792,SUPP_010,Supplier_010,NA-East,Giga New York,Tier 1,Battery Systems,High,2024-08-21,2024-08,Q3 2024,164883,2527,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-117497,SUPP_031,Supplier_031,NA-West,Giga Fremont,Tier 1,Electronics,Low,2024-04-06,2024-04,Q2 2024,179606,2200,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-336904,SUPP_097,Supplier_097,EMEA-Europe,Giga Berlin,Tier 2,Interior,Low,2025-01-17,2025-01,Q1 2025,360425,1413,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-979024,SUPP_048,Supplier_048,EMEA-Europe,Giga Berlin,Tier 1,Electronics,Low,2025-02-04,2025-02,Q1 2025,272528,3989,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-815085,SUPP_056,Supplier_056,APAC-China,Giga Shanghai,Tier 1,Battery Systems,Low,2024-07-01,2024-07,Q3 2024,51037,4451,False,NONE,0.0,False,,False,False,N/A,0.0
